BASIC,pack_current,pack_inst_voltage,pack_soc,relay_state,checksum,BMS_TEMP,pack_dcl,pack_ccl,BMS_high_temp,BMS_low_temp,checksum,STRINGS,high_cell_voltage,high_cell_voltage_id,low_cell_voltage,low_cell_voltage_id,checksum,BATTERY_TEMP,cell_high_temp,high_thermistor_id,cell_low_temp,low_thermistor_id,avg_temp,internal_temp,checksum,HEALTH,pack_health,adaptive_total_capacity,input_supply_voltage,checksum,CELL,cell_id,instant_voltage,internal_resistance,open_voltage,checksum,timestamp
BASIC,-7.5,86.9,7.0,46312,119,BMS_TEMP,96,36,39,20,120,STRINGS,3.7876,7,3.6917,11,24064,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27212,CELL,22,3.7842,481,3.7478,0,2026-04-02 12:01:32.357945
BASIC,-7.5,86.9,7.0,46312,119,BMS_TEMP,96,36,39,20,120,STRINGS,3.7875,7,3.6917,11,23808,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27212,CELL,11,3.7849,481,3.7485,0,2026-04-02 12:01:32.668192
BASIC,-7.5,86.9,7.0,46312,119,BMS_TEMP,96,36,39,20,120,STRINGS,3.7876,7,3.6917,11,24064,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27212,CELL,20,3.7867,481,3.7501,0,2026-04-02 12:01:32.875123
BASIC,-7.5,86.9,7.0,46312,119,BMS_TEMP,96,36,39,20,120,STRINGS,3.7876,7,3.6917,11,24064,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,3,3.7847,481,3.7482,0,2026-04-02 12:01:33.401855
BASIC,-7.6000000000000005,86.9,7.0,46312,118,BMS_TEMP,96,36,39,20,120,STRINGS,3.7877,7,3.6918,11,24576,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27212,CELL,18,3.7852,481,3.7484,0,2026-04-02 12:01:33.917671
BASIC,-7.6000000000000005,86.9,7.0,46312,118,BMS_TEMP,96,36,39,20,120,STRINGS,3.7877,7,3.6918,11,24576,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,10,3.6918,481,3.6552,0,2026-04-02 12:01:34.123201
BASIC,-7.6000000000000005,86.9,7.0,46312,118,BMS_TEMP,97,36,39,20,121,STRINGS,3.7877,7,3.6919,11,24832,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27212,CELL,16,3.7864,481,3.7497,0,2026-04-02 12:01:34.437975
BASIC,-7.5,86.9,8.0,46312,120,BMS_TEMP,99,36,39,20,123,STRINGS,3.7877,7,3.6918,11,24576,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,2,3.7785,481,3.7419,0,2026-04-02 12:01:34.644165
BASIC,-7.5,86.9,8.0,46312,120,BMS_TEMP,101,36,39,20,125,STRINGS,3.7879,7,3.6917,11,24832,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,8,3.7827,481,3.7461,0,2026-04-02 12:01:34.850802
BASIC,-7.6000000000000005,86.9,8.0,46312,119,BMS_TEMP,102,36,39,20,126,STRINGS,3.7878,7,3.6918,11,24832,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,14,3.7857,481,3.7491,0,2026-04-02 12:01:34.993253
BASIC,-7.6000000000000005,86.9,8.0,46312,119,BMS_TEMP,103,36,39,20,127,STRINGS,3.7878,7,3.6919,11,25088,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,4,3.7798,481,3.7433,0,2026-04-02 12:01:35.136314
BASIC,-7.6000000000000005,86.9,8.0,46312,119,BMS_TEMP,104,36,39,20,128,STRINGS,3.788,7,3.6919,11,25600,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,17,3.7878,481,3.751,0,2026-04-02 12:01:35.279702
BASIC,-7.6000000000000005,86.9,8.0,46312,119,BMS_TEMP,108,36,39,20,132,STRINGS,3.788,7,3.6919,11,25600,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,7,3.784,481,3.7474,0,2026-04-02 12:01:35.582408
BASIC,-7.6000000000000005,86.9,8.0,46312,119,BMS_TEMP,108,36,39,20,132,STRINGS,3.7879,7,3.6919,11,25344,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,12,3.7841,481,3.7474,0,2026-04-02 12:01:35.789038
BASIC,-7.6000000000000005,86.9,8.0,46312,119,BMS_TEMP,108,36,39,20,132,STRINGS,3.7879,7,3.692,11,25600,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,18,3.7852,481,3.7485,0,2026-04-02 12:01:36.103090
BASIC,-7.6000000000000005,86.9,8.0,46312,119,BMS_TEMP,108,36,39,20,132,STRINGS,3.7879,7,3.692,11,25600,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27212,CELL,4,3.78,481,3.7433,0,2026-04-02 12:01:36.307163
BASIC,-7.6000000000000005,86.9,8.0,46312,119,BMS_TEMP,108,36,39,20,132,STRINGS,3.788,7,3.6921,11,26112,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27212,CELL,10,3.6921,481,3.6552,0,2026-04-02 12:01:36.619447
BASIC,-7.6000000000000005,86.9,8.0,46312,119,BMS_TEMP,108,36,39,20,132,STRINGS,3.7879,7,3.692,11,25600,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,19,3.786,481,3.7492,0,2026-04-02 12:01:36.827010
BASIC,-7.6000000000000005,86.9,8.0,46312,119,BMS_TEMP,108,36,39,20,132,STRINGS,3.7879,7,3.6919,11,25344,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,2,3.7785,481,3.7419,0,2026-04-02 12:01:36.970882
BASIC,-7.6000000000000005,86.9,8.0,46312,119,BMS_TEMP,108,36,39,20,132,STRINGS,3.7881,7,3.692,11,26112,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27212,CELL,5,3.7852,481,3.7484,0,2026-04-02 12:01:37.114761
BASIC,-7.7,86.9,8.0,46312,118,BMS_TEMP,108,36,39,20,132,STRINGS,3.7879,7,3.6919,11,25344,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,8,3.7827,481,3.746,0,2026-04-02 12:01:37.255040
BASIC,-7.7,86.9,8.0,46312,118,BMS_TEMP,108,36,39,20,132,STRINGS,3.7881,7,3.6921,11,26368,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,18,3.7854,481,3.7483,0,2026-04-02 12:01:37.400907
BASIC,-7.7,86.9,8.0,46312,118,BMS_TEMP,108,36,39,20,132,STRINGS,3.788,7,3.6921,11,26112,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,17,3.7879,481,3.751,0,2026-04-02 12:01:37.543328
BASIC,-7.7,86.9,8.0,46312,118,BMS_TEMP,108,36,39,20,132,STRINGS,3.7881,7,3.6921,11,26368,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27212,CELL,20,3.7871,481,3.7501,0,2026-04-02 12:01:37.685952
BASIC,-7.6000000000000005,86.9,8.0,46312,119,BMS_TEMP,108,36,39,20,132,STRINGS,3.788,7,3.6921,11,26112,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,3,3.7851,481,3.748,0,2026-04-02 12:01:37.827586
BASIC,-7.7,86.9,8.0,46312,118,BMS_TEMP,108,36,39,20,132,STRINGS,3.7882,7,3.692,11,26368,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27212,CELL,6,3.7882,481,3.7511,0,2026-04-02 12:01:38.079400
BASIC,-7.7,86.9,8.0,46312,118,BMS_TEMP,108,36,39,20,132,STRINGS,3.7882,7,3.6921,11,26624,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,15,3.7869,481,3.75,0,2026-04-02 12:01:38.281881
BASIC,-7.7,86.9,8.0,46312,118,BMS_TEMP,108,36,39,20,132,STRINGS,3.7881,7,3.692,11,26112,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,21,3.7857,481,3.7485,0,2026-04-02 12:01:38.426004
BASIC,-7.6000000000000005,86.9,8.0,46312,119,BMS_TEMP,108,36,39,20,132,STRINGS,3.7881,7,3.6922,11,26624,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,11,3.7854,481,3.7484,0,2026-04-02 12:01:38.568446
BASIC,-7.7,86.9,8.0,46312,118,BMS_TEMP,108,36,39,20,132,STRINGS,3.7881,7,3.6922,11,26624,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27212,CELL,4,3.7801,481,3.7433,0,2026-04-02 12:01:38.717059
BASIC,-7.7,86.9,8.0,46312,118,BMS_TEMP,108,36,39,20,132,STRINGS,3.7882,7,3.6922,11,26880,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27212,CELL,14,3.7861,481,3.7491,0,2026-04-02 12:01:38.909878
BASIC,-7.7,86.9,8.0,46312,118,BMS_TEMP,108,36,39,20,132,STRINGS,3.7882,7,3.6921,11,26624,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27212,CELL,16,3.7866,481,3.7498,0,2026-04-02 12:01:39.050445
BASIC,-7.7,86.9,8.0,46312,118,BMS_TEMP,108,36,39,20,132,STRINGS,3.7882,7,3.6921,11,26624,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,6,3.7882,481,3.7512,0,2026-04-02 12:01:39.191661
BASIC,-7.7,86.9,8.0,46312,118,BMS_TEMP,108,36,39,20,132,STRINGS,3.7882,7,3.6921,11,26624,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,22,3.7846,481,3.7476,0,2026-04-02 12:01:39.336682
BASIC,-7.7,86.9,8.0,46312,118,BMS_TEMP,108,36,39,20,132,STRINGS,3.7882,7,3.6922,11,26880,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,9,3.7829,481,3.7457,0,2026-04-02 12:01:39.479337
BASIC,-7.7,86.9,8.0,46312,118,BMS_TEMP,108,36,39,20,132,STRINGS,3.7883,7,3.6922,11,27136,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27212,CELL,8,3.7831,481,3.7459,0,2026-04-02 12:01:39.622325
BASIC,-7.7,86.9,8.0,46312,118,BMS_TEMP,108,36,39,20,132,STRINGS,3.7882,7,3.6923,11,27136,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,10,3.6923,481,3.655,0,2026-04-02 12:01:39.764081
BASIC,-7.7,86.9,8.0,46312,118,BMS_TEMP,108,36,39,20,132,STRINGS,3.7883,7,3.6923,11,27392,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27212,CELL,22,3.7848,481,3.7476,0,2026-04-02 12:01:39.947020
BASIC,-7.7,86.9,8.0,46312,118,BMS_TEMP,108,36,39,20,132,STRINGS,3.7882,7,3.6922,11,26880,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27212,CELL,0,3.7692,481,3.7319,0,2026-04-02 12:01:40.090055
BASIC,-7.7,86.9,8.0,46312,118,BMS_TEMP,108,36,39,20,132,STRINGS,3.7883,7,3.6922,11,27136,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,13,3.7865,481,3.7494,0,2026-04-02 12:01:40.232926
BASIC,-7.7,86.9,8.0,46312,118,BMS_TEMP,108,36,39,20,132,STRINGS,3.7883,7,3.6922,11,27136,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,6,3.7882,481,3.7511,0,2026-04-02 12:01:40.377639
BASIC,-7.7,86.9,8.0,46312,118,BMS_TEMP,108,36,39,20,132,STRINGS,3.7883,7,3.6923,11,27392,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27212,CELL,15,3.7871,481,3.7501,0,2026-04-02 12:01:40.519323
BASIC,-7.7,86.9,8.0,46312,118,BMS_TEMP,108,36,39,20,132,STRINGS,3.7883,7,3.6922,11,27136,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,6,3.7882,481,3.7513,0,2026-04-02 12:01:40.665559
BASIC,-7.7,86.9,8.0,46312,118,BMS_TEMP,108,36,39,20,132,STRINGS,3.7884,7,3.6922,11,27392,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27212,CELL,19,3.7863,481,3.7491,0,2026-04-02 12:01:40.807517
BASIC,-7.7,86.9,8.0,46312,118,BMS_TEMP,108,36,39,20,132,STRINGS,3.7883,7,3.6922,11,27136,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,7,3.7843,481,3.7472,0,2026-04-02 12:01:40.950036
BASIC,-7.7,86.9,8.0,46312,118,BMS_TEMP,108,36,39,20,132,STRINGS,3.7883,7,3.6923,11,27392,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27212,CELL,4,3.7803,481,3.7432,0,2026-04-02 12:01:41.092765
BASIC,-7.800000000000001,86.9,8.0,46312,117,BMS_TEMP,108,36,39,20,132,STRINGS,3.7883,7,3.6922,11,27136,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,10,3.6922,481,3.6551,0,2026-04-02 12:01:41.232189
BASIC,-7.7,86.9,8.0,46312,118,BMS_TEMP,108,36,39,20,132,STRINGS,3.7882,7,3.6922,11,26880,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,22,3.7847,481,3.7477,0,2026-04-02 12:01:41.377251
BASIC,-7.7,86.9,8.0,46312,118,BMS_TEMP,108,36,39,20,132,STRINGS,3.7883,7,3.6921,11,26880,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,16,3.7868,481,3.7498,0,2026-04-02 12:01:41.521593
BASIC,-7.6000000000000005,86.9,8.0,46312,119,BMS_TEMP,108,36,39,20,132,STRINGS,3.7883,7,3.6923,11,27392,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,2,3.7789,481,3.7419,0,2026-04-02 12:01:42.031836
BASIC,-7.7,86.9,8.0,46312,118,BMS_TEMP,108,36,39,20,132,STRINGS,3.7882,7,3.6923,11,27136,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,13,3.7864,481,3.7497,0,2026-04-02 12:01:42.170004
BASIC,-7.7,86.9,8.0,46312,118,BMS_TEMP,108,36,39,20,132,STRINGS,3.7883,7,3.6922,11,27136,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27212,CELL,16,3.7869,481,3.75,0,2026-04-02 12:01:42.758412
BASIC,-7.6000000000000005,86.9,8.0,46312,119,BMS_TEMP,108,36,39,20,132,STRINGS,3.7884,7,3.6923,11,27648,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,11,3.7856,481,3.7486,0,2026-04-02 12:01:42.898758
BASIC,-7.6000000000000005,86.9,8.0,46312,119,BMS_TEMP,108,36,39,20,132,STRINGS,3.7884,7,3.6922,11,27392,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,15,3.7871,481,3.7502,0,2026-04-02 12:01:43.275193
BASIC,-7.6000000000000005,86.9,8.0,46312,119,BMS_TEMP,108,36,39,20,132,STRINGS,3.7883,7,3.6922,11,27136,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,3,3.7853,481,3.7485,0,2026-04-02 12:01:43.799487
BASIC,-7.6000000000000005,86.9,8.0,46312,119,BMS_TEMP,108,36,39,20,132,STRINGS,3.7883,7,3.6923,11,27392,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,18,3.7855,481,3.7488,0,2026-04-02 12:01:44.316365
BASIC,-7.6000000000000005,86.9,8.0,46312,119,BMS_TEMP,108,36,39,20,132,STRINGS,3.7883,7,3.6923,11,27392,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,11,3.7856,481,3.7487,0,2026-04-02 12:01:45.042939
BASIC,-7.6000000000000005,86.9,8.0,46312,119,BMS_TEMP,108,36,39,20,132,STRINGS,3.7883,7,3.6923,11,27392,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,9,3.783,481,3.7462,0,2026-04-02 12:01:45.669746
BASIC,-7.6000000000000005,86.9,8.0,46312,119,BMS_TEMP,108,36,39,20,132,STRINGS,3.7883,7,3.6923,11,27392,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,3,3.7854,481,3.7486,0,2026-04-02 12:01:45.878642
BASIC,-7.6000000000000005,86.9,8.0,46312,119,BMS_TEMP,108,36,39,20,132,STRINGS,3.7884,7,3.6923,11,27648,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,9,3.783,481,3.7462,0,2026-04-02 12:01:46.084689
BASIC,-7.6000000000000005,86.9,8.0,46312,119,BMS_TEMP,108,36,39,20,132,STRINGS,3.7883,7,3.6923,11,27392,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,15,3.7872,481,3.7503,0,2026-04-02 12:01:46.290956
BASIC,-7.6000000000000005,86.9,8.0,46312,119,BMS_TEMP,108,36,39,20,132,STRINGS,3.7884,7,3.6922,11,27392,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,21,3.7858,481,3.7489,0,2026-04-02 12:01:46.813416
BASIC,-7.6000000000000005,86.9,8.0,46312,119,BMS_TEMP,108,36,39,20,132,STRINGS,3.7885,7,3.6924,11,28160,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,13,3.7867,481,3.7498,0,2026-04-02 12:01:47.227091
BASIC,-7.6000000000000005,86.9,8.0,46312,119,BMS_TEMP,108,36,39,20,132,STRINGS,3.7885,7,3.6924,11,28160,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,3,3.7855,481,3.7486,0,2026-04-02 12:01:47.852509
BASIC,-7.6000000000000005,86.9,8.0,46312,119,BMS_TEMP,108,36,39,20,132,STRINGS,3.7884,7,3.6924,11,27904,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,20,3.7873,481,3.7504,0,2026-04-02 12:01:48.474869
BASIC,-7.6000000000000005,86.9,8.0,46312,119,BMS_TEMP,108,36,39,20,132,STRINGS,3.7885,7,3.6924,11,28160,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,15,3.7874,481,3.7504,0,2026-04-02 12:01:48.617473
BASIC,-7.6000000000000005,86.9,8.0,46312,119,BMS_TEMP,108,36,39,20,132,STRINGS,3.7885,7,3.6923,11,27904,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,18,3.7859,481,3.7489,0,2026-04-02 12:01:49.413547
BASIC,-7.6000000000000005,86.9,8.0,46312,119,BMS_TEMP,108,36,39,20,132,STRINGS,3.7885,7,3.6925,11,28416,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,20,3.7874,481,3.7505,0,2026-04-02 12:01:49.621402
BASIC,-7.6000000000000005,86.9,8.0,46312,119,BMS_TEMP,108,36,39,20,132,STRINGS,3.7886,7,3.6924,11,28416,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,2,3.7793,481,3.7423,0,2026-04-02 12:01:50.138978
BASIC,-7.7,86.9,8.0,46312,118,BMS_TEMP,108,36,39,20,132,STRINGS,3.7887,7,3.6926,11,29184,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,18,3.786,481,3.749,0,2026-04-02 12:01:50.870859
BASIC,-7.6000000000000005,86.9,8.0,46312,119,BMS_TEMP,108,36,39,20,132,STRINGS,3.7888,7,3.6925,11,29440,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,16,3.7871,481,3.7503,0,2026-04-02 12:01:51.077582
BASIC,-7.6000000000000005,86.9,8.0,46312,119,BMS_TEMP,108,36,39,20,132,STRINGS,3.7888,7,3.6926,11,29696,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,21,3.7862,481,3.7491,0,2026-04-02 12:01:51.387909
BASIC,-7.7,86.9,8.0,46312,118,BMS_TEMP,108,36,39,20,132,STRINGS,3.7887,7,3.6925,11,28928,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27212,CELL,7,3.7848,481,3.7478,0,2026-04-02 12:01:51.595500
BASIC,-7.7,86.9,8.0,46312,118,BMS_TEMP,108,36,39,20,132,STRINGS,3.7888,7,3.6925,11,29440,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,14,3.7865,481,3.7495,0,2026-04-02 12:01:51.740668
BASIC,-7.7,86.9,8.0,46312,118,BMS_TEMP,108,36,39,20,132,STRINGS,3.7888,7,3.6927,11,29952,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,17,3.7885,481,3.7514,0,2026-04-02 12:01:52.219938
BASIC,-7.7,86.9,8.0,46312,118,BMS_TEMP,108,36,39,20,132,STRINGS,3.7888,7,3.6926,11,29696,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,9,3.7833,481,3.7463,0,2026-04-02 12:01:52.362474
BASIC,-7.7,86.9,8.0,46312,118,BMS_TEMP,108,36,39,20,132,STRINGS,3.7888,7,3.6927,11,29952,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,22,3.7852,481,3.7482,0,2026-04-02 12:01:52.741605
BASIC,-7.7,86.9,8.0,46312,118,BMS_TEMP,108,36,39,20,132,STRINGS,3.7888,7,3.6927,11,29952,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,0,3.7697,481,3.7326,0,2026-04-02 12:01:53.054110
BASIC,-7.6000000000000005,86.9,8.0,46312,119,BMS_TEMP,108,36,39,20,132,STRINGS,3.7887,7,3.6927,11,29440,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,10,3.6927,481,3.6556,0,2026-04-02 12:01:53.467636
BASIC,-7.7,86.9,8.0,46312,118,BMS_TEMP,108,36,39,20,132,STRINGS,3.7889,7,3.6928,11,30464,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27212,CELL,21,3.7863,481,3.7492,0,2026-04-02 12:01:53.675887
BASIC,-7.7,86.9,8.0,46312,118,BMS_TEMP,108,36,39,20,132,STRINGS,3.7889,7,3.6928,11,30464,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,4,3.7809,481,3.7437,0,2026-04-02 12:01:53.817852
BASIC,-7.7,86.9,8.0,46312,118,BMS_TEMP,108,36,39,20,132,STRINGS,3.7888,7,3.6927,11,29952,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,18,3.7862,481,3.7492,0,2026-04-02 12:01:54.507899
BASIC,-7.7,86.9,8.0,46312,118,BMS_TEMP,108,36,39,20,132,STRINGS,3.7887,7,3.6928,11,29696,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,6,3.7889,481,3.7518,0,2026-04-02 12:01:54.650047
BASIC,-7.7,86.9,8.0,46312,118,BMS_TEMP,108,36,39,20,132,STRINGS,3.7888,7,3.6926,11,29696,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,9,3.7835,481,3.7464,0,2026-04-02 12:01:54.794047
BASIC,-7.7,86.9,8.0,46312,118,BMS_TEMP,108,36,39,20,132,STRINGS,3.7888,7,3.6927,11,29952,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,12,3.785,481,3.748,0,2026-04-02 12:01:54.935448
BASIC,-7.6000000000000005,86.9,8.0,46312,119,BMS_TEMP,108,36,39,20,132,STRINGS,3.7888,7,3.6927,11,29952,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,17,3.7886,481,3.7517,0,2026-04-02 12:01:55.234722
BASIC,-7.5,86.9,8.0,46312,120,BMS_TEMP,108,36,39,20,132,STRINGS,3.7887,7,3.6925,11,28928,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,4,3.7809,481,3.7439,0,2026-04-02 12:01:55.965610
BASIC,-7.5,86.9,8.0,46312,120,BMS_TEMP,108,36,39,20,132,STRINGS,3.7885,7,3.6925,11,28416,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,2,3.7793,481,3.7429,0,2026-04-02 12:01:56.275013
BASIC,-7.5,86.9,8.0,46312,120,BMS_TEMP,108,36,39,20,132,STRINGS,3.7885,7,3.6925,11,28416,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,11,3.7858,481,3.7495,0,2026-04-02 12:01:56.484463
BASIC,-7.5,86.9,8.0,46312,120,BMS_TEMP,108,36,39,20,132,STRINGS,3.7885,7,3.6924,11,28160,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,3,3.7856,481,3.7493,0,2026-04-02 12:01:56.692387
BASIC,-7.5,86.9,8.0,46312,120,BMS_TEMP,108,36,39,20,132,STRINGS,3.7886,7,3.6926,11,28928,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,0,3.7696,481,3.7332,0,2026-04-02 12:01:57.004300
BASIC,-7.5,86.9,8.0,46312,120,BMS_TEMP,108,36,39,20,132,STRINGS,3.7887,7,3.6926,11,29184,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,8,3.7835,481,3.747,0,2026-04-02 12:01:57.210604
BASIC,-7.6000000000000005,86.9,8.0,46312,119,BMS_TEMP,108,36,39,20,132,STRINGS,3.7887,7,3.6926,11,29184,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,14,3.7866,481,3.7502,0,2026-04-02 12:01:57.836952
BASIC,-7.5,86.9,8.0,46312,120,BMS_TEMP,108,36,39,20,132,STRINGS,3.7886,7,3.6926,11,28928,BATTERY_TEMP,39,4,20,127,34,37,1280,HEALTH,100,0,12.6,27469,CELL,9,3.7833,481,3.7468,0,2026-04-02 12:01:57.978809
